t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
1234819125,1234.819125,7.368835,0.570,0.010,0.940,11.830,2.260,1.390
1234825165,1234.825165,7.374875,0.560,0.020,0.940,11.970,2.090,1.280
1234832565,1234.832565,7.382275,0.560,0.010,0.940,11.890,2.140,1.420
1234839155,1234.839155,7.388865,0.560,0.010,0.940,11.950,2.230,1.180
1234845113,1234.845113,7.394823,0.560,0.020,0.940,11.940,2.090,1.470
1234852746,1234.852746,7.402456,0.560,0.010,0.940,11.890,2.080,1.250
1234859146,1234.859146,7.408856,0.560,0.010,0.950,11.710,2.240,1.480
1234867173,1234.867173,7.416883,0.560,0.020,0.940,11.980,2.180,1.240
1234873349,1234.873349,7.423059,0.570,0.010,0.940,11.890,1.880,1.310
1234881244,1234.881244,7.430954,0.570,0.020,0.950,11.980,2.140,1.160
1234887216,1234.887216,7.436926,0.550,0.010,0.940,11.980,2.000,1.330
1234893177,1234.893177,7.442887,0.560,0.010,0.940,12.060,2.140,1.360
1234901467,1234.901467,7.451177,0.560,0.020,0.940,12.020,2.150,1.330
1234909736,1234.909736,7.459446,0.560,0.010,0.950,11.860,2.150,1.280
1234916369,1234.916369,7.466079,0.560,0.010,0.940,11.920,2.270,1.340
1234923162,1234.923162,7.472872,0.560,0.020,0.950,11.920,2.080,1.270
1234930181,1234.930181,7.479891,0.560,0.010,0.930,12.060,2.320,1.280
1234938203,1234.938203,7.487913,0.560,0.010,0.940,11.880,2.060,1.110
1234944171,1234.944171,7.493881,0.560,0.000,0.940,11.880,2.090,1.420
1234951178,1234.951178,7.500888,0.560,0.020,0.940,12.060,2.230,1.270
1234957187,1234.957187,7.506897,0.560,0.010,0.950,11.880,2.110,1.470
1234963143,1234.963143,7.512853,0.560,0.020,0.950,11.830,2.180,1.360
1234969136,1234.969136,7.518846,0.560,0.010,0.950,11.940,2.270,1.450
1234975174,1234.975174,7.524884,0.560,0.010,0.940,11.970,2.210,1.510
1234984066,1234.984066,7.533776,0.570,0.010,0.940,11.820,2.150,1.340
1234990205,1234.990205,7.539915,0.570,0.010,0.950,11.850,2.200,1.300
1234997182,1234.997182,7.546892,0.560,0.020,0.940,11.940,2.180,1.510
1235003173,1235.003173,7.552883,0.570,0.020,0.940,11.920,2.170,1.420
1235009440,1235.009440,7.559150,0.560,0.010,0.940,11.770,1.950,1.370
1235016727,1235.016727,7.566437,0.570,0.010,0.950,11.970,2.170,1.310
1235024076,1235.024076,7.573786,0.560,0.010,0.950,11.940,2.210,1.420
1235032176,1235.032176,7.581886,0.560,0.010,0.950,11.910,2.080,1.480
1235038174,1235.038174,7.587884,0.570,0.010,0.940,11.890,2.170,1.240
1235044148,1235.044148,7.593858,0.570,0.010,0.940,11.880,2.230,1.280
1235050163,1235.050163,7.599873,0.560,0.020,0.940,11.800,2.120,1.450
1235057200,1235.057200,7.606910,0.570,0.010,0.940,11.970,2.170,1.340
1235068476,1235.068476,7.618186,0.560,0.010,0.940,11.850,2.090,1.480
1235075178,1235.075178,7.624888,0.560,0.010,0.950,11.920,2.230,1.250
1235081176,1235.081176,7.630886,0.560,0.010,0.940,11.880,2.050,1.280
1235088190,1235.088190,7.637900,0.570,0.010,0.940,11.970,2.030,1.360
1235096350,1235.096350,7.646060,0.560,0.010,0.950,12.080,2.320,1.250
1235104172,1235.104172,7.653882,0.560,0.020,0.950,11.940,2.240,1.390
1235111454,1235.111454,7.661164,0.560,0.010,0.940,11.950,2.210,1.310
1235118203,1235.118203,7.667913,0.560,0.010,0.950,11.940,2.180,1.480
1235125290,1235.125290,7.675000,0.570,0.020,0.950,11.860,2.120,1.280
1235132205,1235.132205,7.681915,0.570,0.010,0.930,11.950,2.110,1.450
1235138650,1235.138650,7.688360,0.560,0.010,0.940,11.830,2.170,1.500
1235145382,1235.145382,7.695092,0.560,0.010,0.940,11.800,2.210,1.530
1235151136,1235.151136,7.700846,0.560,0.010,0.940,11.890,1.970,1.450
1235157784,1235.157784,7.707494,0.560,0.010,0.940,11.910,1.880,1.300
1235164175,1235.164175,7.713885,0.560,0.010,0.940,11.910,2.080,1.360
1235171542,1235.171542,7.721252,0.560,0.010,0.940,11.800,2.230,1.300
1235178529,1235.178529,7.728239,0.560,0.020,0.940,11.920,2.170,1.420
1235185287,1235.185287,7.734997,0.560,0.010,0.950,12.030,2.230,1.450
1235192387,1235.192387,7.742097,0.560,0.010,0.950,11.820,2.320,1.340
1235199196,1235.199196,7.748906,0.570,0.010,0.940,11.830,2.260,1.360
1235206837,1235.206837,7.756547,0.560,0.010,0.940,11.890,2.110,1.530
1235215254,1235.215254,7.764964,0.570,0.010,0.950,11.790,1.970,1.390
1235222408,1235.222408,7.772118,0.560,0.010,0.940,11.980,2.090,1.470
1235229184,1235.229184,7.778894,0.560,0.010,0.940,11.850,2.140,1.440
1235236962,1235.236962,7.786672,0.560,0.010,0.950,11.680,2.120,1.440
1235243168,1235.243168,7.792878,0.560,0.020,0.950,11.910,2.090,1.340
1235249220,1235.249220,7.798930,0.560,0.020,0.940,12.020,2.170,1.450
1235255940,1235.255940,7.805650,0.560,0.010,0.940,11.980,2.000,1.220
1235263316,1235.263316,7.813026,0.560,0.010,0.950,11.940,2.270,1.310
1235269165,1235.269165,7.818875,0.560,0.000,0.940,12.110,2.080,1.210
1235275153,1235.275153,7.824863,0.560,0.010,0.940,12.000,2.050,1.280
1235281283,1235.281283,7.830993,0.560,0.010,0.940,11.890,2.270,1.340
1235287162,1235.287162,7.836872,0.570,0.010,0.940,11.760,2.170,1.330
1235295407,1235.295407,7.845117,0.560,0.010,0.930,11.950,2.120,1.330
1235304686,1235.304686,7.854396,0.560,0.010,0.940,11.860,2.210,1.390
1235311162,1235.311162,7.860872,0.560,0.010,0.940,11.950,1.890,1.440
1235317174,1235.317174,7.866884,0.570,0.020,0.940,12.020,2.110,1.340
1235323143,1235.323143,7.872853,0.550,0.010,0.950,11.740,2.090,1.390
1235329432,1235.329432,7.879142,0.560,0.010,0.940,11.850,2.020,1.440
1235336358,1235.336358,7.886068,0.560,0.020,0.940,12.080,2.210,1.470
1235345548,1235.345548,7.895258,0.560,0.010,0.940,11.830,2.030,1.300
1235352138,1235.352138,7.901848,0.570,0.010,0.940,11.920,2.200,1.300
1235358169,1235.358169,7.907879,0.570,0.010,0.930,12.000,1.980,1.470
1235364169,1235.364169,7.913879,0.560,0.010,0.950,11.880,2.200,1.420
1235370173,1235.370173,7.919883,0.570,0.010,0.940,12.060,2.230,1.360
1235376330,1235.376330,7.926040,0.560,0.010,0.940,11.680,2.170,1.300
1235384804,1235.384804,7.934514,0.560,0.010,0.940,11.920,2.320,1.500
1235391171,1235.391171,7.940881,0.560,0.010,0.940,11.760,2.240,1.390
1235397285,1235.397285,7.946995,0.570,0.010,0.940,11.970,2.260,1.240
1235403216,1235.403216,7.952926,0.560,0.010,0.940,11.860,2.140,1.450
1235410147,1235.410147,7.959857,0.570,0.010,0.950,11.920,1.980,1.340
1235418947,1235.418947,7.968657,0.570,0.020,0.940,11.880,2.110,1.530
1235428271,1235.428271,7.977981,0.560,0.010,0.940,11.910,2.180,1.530
1235434170,1235.434170,7.983880,0.560,0.010,0.930,11.950,2.180,1.440
1235440164,1235.440164,7.989874,0.560,0.010,0.940,11.920,2.060,1.530
1235446159,1235.446159,7.995869,0.560,0.010,0.940,11.760,2.060,1.240
1235452159,1235.452159,8.001869,0.560,0.010,0.940,11.760,2.110,1.340
1235458248,1235.458248,8.007958,0.560,0.010,0.940,12.090,2.180,1.250
1235466182,1235.466182,8.015892,0.570,0.010,0.940,11.800,2.170,1.440
1235472161,1235.472161,8.021871,0.570,0.010,0.940,11.890,2.170,1.390
1235478166,1235.478166,8.027876,0.560,0.010,0.950,11.980,2.210,1.400
1235484162,1235.484162,8.033872,0.560,0.010,0.950,11.920,2.170,1.510
1235490169,1235.490169,8.039879,0.560,0.010,0.940,11.800,2.150,1.250
1235496241,1235.496241,8.045951,0.570,0.020,0.950,11.970,2.030,1.500
1235504192,1235.504192,8.053902,0.560,0.020,0.950,11.890,2.090,1.340
1235512163,1235.512163,8.061873,0.560,0.010,0.930,11.740,2.120,1.280
1235520005,1235.520005,8.069715,0.570,0.010,0.930,12.080,2.170,1.300
1235526161,1235.526161,8.075871,0.560,0.020,0.950,11.860,2.310,1.470
1235532209,1235.532209,8.081919,0.560,0.010,0.940,11.820,2.140,1.340
1235539268,1235.539268,8.088978,0.560,0.020,0.940,11.940,2.030,1.450
1235546184,1235.546184,8.095894,0.560,0.010,0.940,11.970,2.120,1.500
1235554176,1235.554176,8.103886,0.570,0.010,0.940,11.770,2.170,1.530
1235561269,1235.561269,8.110979,0.560,0.010,0.950,11.740,2.050,1.250
1235567181,1235.567181,8.116891,0.560,0.010,0.940,11.970,2.180,1.400
1235573587,1235.573587,8.123297,0.560,0.020,0.950,11.920,2.240,1.370
1235580171,1235.580171,8.129881,0.560,0.010,0.940,11.910,2.120,1.250
1235586231,1235.586231,8.135941,0.560,0.010,0.940,11.850,2.110,1.270
1235592393,1235.592393,8.142103,0.560,0.010,0.940,11.830,2.240,1.400
1235599214,1235.599214,8.148924,0.560,0.010,0.950,11.950,2.080,1.370
1235605185,1235.605185,8.154895,0.560,0.010,0.940,11.910,2.110,1.400
1235611115,1235.611115,8.160825,0.560,0.010,0.950,11.940,2.310,1.450
1235617173,1235.617173,8.166883,0.560,0.010,0.950,11.760,2.210,1.440
1235626964,1235.626964,8.176674,0.560,0.010,0.940,11.950,2.180,1.470
1235633236,1235.633236,8.182946,0.560,0.010,0.940,11.770,2.020,1.400
1235640284,1235.640284,8.189994,0.560,0.020,0.940,12.050,2.120,1.360
1235646179,1235.646179,8.195889,0.570,0.020,0.950,11.800,2.170,1.450
1235652188,1235.652188,8.201898,0.560,0.020,0.950,11.980,2.000,1.440
1235661154,1235.661154,8.210864,0.560,0.010,0.940,11.850,2.050,1.310
1235668374,1235.668374,8.218084,0.560,0.010,0.940,11.950,2.180,1.420
1235674165,1235.674165,8.223875,0.560,0.020,0.940,11.880,2.210,1.280
1235681243,1235.681243,8.230953,0.560,0.010,0.940,11.830,2.060,1.340
1235687166,1235.687166,8.236876,0.570,0.010,0.940,11.970,2.350,1.360
1235693179,1235.693179,8.242889,0.560,0.020,0.940,11.860,2.150,1.210
1235699939,1235.699939,8.249649,0.560,0.020,0.940,11.920,2.240,1.390
1235707387,1235.707387,8.257097,0.560,0.010,0.940,11.950,1.970,1.250
1235714277,1235.714277,8.263987,0.560,0.010,0.940,11.940,2.260,1.360
1235721182,1235.721182,8.270892,0.560,0.010,0.940,11.920,2.230,1.360
1235727163,1235.727163,8.276873,0.560,0.010,0.940,11.940,2.170,1.390
1235733132,1235.733132,8.282842,0.570,0.010,0.940,11.920,2.210,1.250
1235740252,1235.740252,8.289962,0.560,0.020,0.940,11.950,2.180,1.530
1235746159,1235.746159,8.295869,0.560,0.010,0.940,12.120,2.270,1.240
1235752193,1235.752193,8.301903,0.560,0.010,0.940,12.020,2.240,1.300
1235759163,1235.759163,8.308873,0.560,0.010,0.930,11.800,1.920,1.570
1235765359,1235.765359,8.315069,0.560,0.010,0.950,11.970,2.080,1.420
1235773190,1235.773190,8.322900,0.560,0.010,0.940,11.850,2.120,1.560
1235779157,1235.779157,8.328867,0.560,0.020,0.940,11.860,2.170,1.400
1235785168,1235.785168,8.334878,0.560,0.010,0.940,11.950,2.210,1.310
1235791167,1235.791167,8.340877,0.560,0.010,0.950,11.950,2.120,1.450
1235797344,1235.797344,8.347054,0.560,0.010,0.940,11.740,2.170,1.420
1235804252,1235.804252,8.353962,0.560,0.010,0.950,12.000,2.020,1.330
1235812194,1235.812194,8.361904,0.560,0.010,0.950,11.690,2.170,1.300
1235818151,1235.818151,8.367861,0.570,0.020,0.950,11.830,2.240,1.420
1235824175,1235.824175,8.373885,0.560,0.010,0.940,11.740,2.230,1.420
1235832308,1235.832308,8.382018,0.560,0.020,0.940,11.910,1.980,1.400
1235839385,1235.839385,8.389095,0.560,0.010,0.950,11.830,2.110,1.400
1235846274,1235.846274,8.395984,0.560,0.010,0.950,11.940,2.110,1.270
1235853179,1235.853179,8.402889,0.560,0.010,0.950,11.890,2.120,1.390
1235859157,1235.859157,8.408867,0.560,0.020,0.940,11.880,2.090,1.470
1235865179,1235.865179,8.414889,0.560,0.020,0.940,11.910,2.140,1.330
1235872289,1235.872289,8.421999,0.560,0.010,0.950,11.680,2.080,1.250
1235878185,1235.878185,8.427895,0.560,0.020,0.940,11.850,2.170,1.360
1235885188,1235.885188,8.434898,0.560,0.010,0.930,12.000,2.060,1.360
1235891158,1235.891158,8.440868,0.560,0.010,0.950,11.940,2.080,1.470
1235898175,1235.898175,8.447885,0.560,0.010,0.950,11.790,2.310,1.440
1235904294,1235.904294,8.454004,0.560,0.010,0.940,11.820,2.150,1.510
1235911204,1235.911204,8.460914,0.570,0.010,0.940,11.890,2.180,1.340
1235918275,1235.918275,8.467985,0.560,0.010,0.940,11.970,2.240,1.510
1235924160,1235.924160,8.473870,0.570,0.020,0.940,11.940,2.180,1.390
1235932015,1235.932015,8.481725,0.560,0.010,0.940,11.950,2.030,1.360
1235938166,1235.938166,8.487876,0.560,0.020,0.950,11.910,2.150,1.360
1235944158,1235.944158,8.493868,0.560,0.010,0.940,11.820,2.060,1.220
1235951172,1235.951172,8.500882,0.560,0.020,0.950,12.050,2.170,1.340
1235958048,1235.958048,8.507758,0.570,0.010,0.940,11.920,2.120,1.420
1235964192,1235.964192,8.513902,0.560,0.010,0.930,11.880,2.090,1.300
1235971150,1235.971150,8.520860,0.570,0.010,0.950,11.940,2.240,1.300
1235977891,1235.977891,8.527601,0.570,0.010,0.940,12.050,2.150,1.310
1235986047,1235.986047,8.535757,0.560,0.010,0.940,11.910,2.150,1.420
1235992169,1235.992169,8.541879,0.560,0.010,0.940,11.950,2.000,1.330
1235998133,1235.998133,8.547843,0.560,0.010,0.950,11.890,2.060,1.280
1236004308,1236.004308,8.554018,0.560,0.020,0.950,11.940,2.180,1.340
1236012788,1236.012788,8.562498,0.560,0.010,0.930,11.880,2.090,1.450
1236019466,1236.019466,8.569176,0.560,0.010,0.940,11.940,2.200,1.390
1236025127,1236.025127,8.574837,0.560,0.020,0.950,11.980,2.260,1.300
1236034172,1236.034172,8.583882,0.560,0.010,0.940,11.880,2.170,1.480
1236041167,1236.041167,8.590877,0.560,0.010,0.950,12.050,2.170,1.500
1236047164,1236.047164,8.596874,0.560,0.010,0.940,11.820,2.200,1.440
1236053164,1236.053164,8.602874,0.560,0.010,0.940,11.880,2.200,1.530
1236060148,1236.060148,8.609858,0.560,0.010,0.940,11.790,2.120,1.280
1236068174,1236.068174,8.617884,0.560,0.020,0.940,11.730,2.060,1.420
1236074260,1236.074260,8.623970,0.560,0.010,0.930,11.890,2.110,1.340
1236083180,1236.083180,8.632890,0.560,0.010,0.930,11.890,2.180,1.400
1236089418,1236.089418,8.639128,0.560,0.020,0.950,11.940,2.240,1.360
1236095164,1236.095164,8.644874,0.560,0.010,0.940,11.940,2.150,1.440
1236101164,1236.101164,8.650874,0.560,0.010,0.950,12.030,2.210,1.370
1236107253,1236.107253,8.656963,0.560,0.020,0.950,11.970,2.150,1.340
1236114294,1236.114294,8.664004,0.570,0.010,0.950,11.920,2.110,1.370
1236121192,1236.121192,8.670902,0.560,0.010,0.940,11.910,2.110,1.330
1236127893,1236.127893,8.677603,0.560,0.010,0.940,12.020,2.020,1.420
1236135428,1236.135428,8.685138,0.560,0.010,0.950,11.920,2.310,1.450
1236142165,1236.142165,8.691875,0.560,0.010,0.940,11.910,2.150,1.300
1236148155,1236.148155,8.697865,0.560,0.020,0.940,11.940,2.270,1.420
1236155751,1236.155751,8.705461,0.560,0.010,0.950,11.790,2.170,1.300
1236162518,1236.162518,8.712228,0.560,0.010,0.950,11.890,2.180,1.530
1236171288,1236.171288,8.720998,0.560,0.010,0.950,11.850,2.230,1.360
1236177450,1236.177450,8.727160,0.580,0.010,0.940,11.890,2.150,1.450
1236184142,1236.184142,8.733852,0.560,0.010,0.950,11.940,2.170,1.370
1236191170,1236.191170,8.740880,0.560,0.010,0.930,11.770,2.260,1.370
1236197325,1236.197325,8.747035,0.570,0.020,0.950,11.800,2.200,1.500
1236203257,1236.203257,8.752967,0.560,0.010,0.940,11.890,2.090,1.340
1236211889,1236.211889,8.761599,0.560,0.020,0.950,11.860,2.350,1.420
1236218854,1236.218854,8.768564,0.560,0.010,0.940,11.850,2.090,1.400
1236225166,1236.225166,8.774876,0.560,0.010,0.930,12.030,2.140,1.270
1236231280,1236.231280,8.780990,0.560,0.010,0.940,12.020,2.230,1.330
1236237306,1236.237306,8.787016,0.560,0.010,0.950,11.650,2.260,1.330
1236244263,1236.244263,8.793973,0.560,0.010,0.950,11.910,2.170,1.370
1236254197,1236.254197,8.803907,0.560,0.010,0.940,11.890,2.170,1.310
1236260177,1236.260177,8.809887,0.560,0.010,0.940,11.800,2.320,1.480
1236266171,1236.266171,8.815881,0.570,0.020,0.950,11.950,2.120,1.180
1236272139,1236.272139,8.821849,0.560,0.010,0.940,12.030,2.240,1.370
1236278639,1236.278639,8.828349,0.560,0.010,0.940,11.770,2.260,1.330
1236284202,1236.284202,8.833912,0.570,0.010,0.940,11.920,2.060,1.400
1236291403,1236.291403,8.841113,0.560,0.010,0.940,11.970,2.210,1.280
1236298194,1236.298194,8.847904,0.560,0.010,0.940,12.060,2.150,1.310
1236304160,1236.304160,8.853870,0.560,0.010,0.940,11.830,2.140,1.420
1236310172,1236.310172,8.859882,0.560,0.020,0.940,11.950,2.240,1.420
1236317424,1236.317424,8.867134,0.560,0.010,0.950,11.830,2.140,1.420
1236325338,1236.325338,8.875048,0.570,0.010,0.950,11.820,2.180,1.370
1236333044,1236.333044,8.882754,0.560,0.010,0.940,12.080,2.120,1.340
1236341180,1236.341180,8.890890,0.560,0.010,0.950,11.860,2.110,1.450
1236347161,1236.347161,8.896871,0.570,0.010,0.940,11.940,2.230,1.330
1236353175,1236.353175,8.902885,0.560,0.010,0.940,11.940,2.270,1.300
1236361182,1236.361182,8.910892,0.560,0.010,0.940,11.950,2.140,1.470
1236368352,1236.368352,8.918062,0.560,0.010,0.950,11.910,2.180,1.240
1236375151,1236.375151,8.924861,0.560,0.010,0.940,11.740,2.090,1.250
1236383444,1236.383444,8.933154,0.560,0.010,0.950,11.760,2.120,1.400
1236390167,1236.390167,8.939877,0.560,0.020,0.940,11.980,2.150,1.280
1236396158,1236.396158,8.945868,0.560,0.010,0.930,11.890,2.170,1.400
1236402168,1236.402168,8.951878,0.560,0.010,0.940,11.970,2.020,1.340
1236408161,1236.408161,8.957871,0.560,0.010,0.940,11.850,2.270,1.310
1236415139,1236.415139,8.964849,0.560,0.010,0.940,11.950,2.120,1.440
1236422198,1236.422198,8.971908,0.560,0.010,0.940,12.000,2.140,1.280
1236428182,1236.428182,8.977892,0.560,0.010,0.940,11.950,2.050,1.180
1236434422,1236.434422,8.984132,0.560,0.010,0.940,11.890,2.150,1.390
1236441409,1236.441409,8.991119,0.560,0.010,0.940,11.980,2.050,1.300
1236448735,1236.448735,8.998445,0.560,0.010,0.950,11.910,2.210,1.450
1236455170,1236.455170,9.004880,0.570,0.010,0.940,11.980,2.090,1.470
1236461211,1236.461211,9.010921,0.550,0.010,0.930,11.770,2.090,1.330
1236467404,1236.467404,9.017114,0.560,0.020,0.940,11.880,2.200,1.500
1236475311,1236.475311,9.025021,0.560,0.010,0.930,11.830,1.970,1.420
1236481146,1236.481146,9.030856,0.560,0.010,0.940,11.890,2.140,1.400
1236489186,1236.489186,9.038896,0.560,0.010,0.940,11.950,2.120,1.330
1236496173,1236.496173,9.045883,0.560,0.010,0.940,11.970,2.180,1.440
1236502137,1236.502137,9.051847,0.560,0.010,0.940,11.890,2.020,1.370
1236508178,1236.508178,9.057888,0.560,0.010,0.940,11.770,2.110,1.470
1236514179,1236.514179,9.063889,0.560,0.010,0.940,12.020,2.180,1.400
1236521447,1236.521447,9.071157,0.560,0.020,0.940,11.970,1.950,1.370
1236530204,1236.530204,9.079914,0.560,0.010,0.940,11.770,2.200,1.390
1236536210,1236.536210,9.085920,0.560,0.010,0.940,12.020,1.980,1.400
1236542185,1236.542185,9.091895,0.560,0.020,0.950,11.880,2.320,1.360
1236550539,1236.550539,9.100249,0.560,0.010,0.950,11.730,2.200,1.390
1236557312,1236.557312,9.107022,0.560,0.010,0.940,11.980,2.150,1.240
1236564171,1236.564171,9.113881,0.560,0.020,0.940,11.880,2.170,1.340
1236570169,1236.570169,9.119879,0.560,0.010,0.940,11.770,2.310,1.500
1236576169,1236.576169,9.125879,0.560,0.010,0.940,11.970,2.120,1.360
1236582178,1236.582178,9.131888,0.560,0.010,0.940,12.050,2.240,1.440
1236588320,1236.588320,9.138030,0.560,0.010,0.940,11.800,2.110,1.300
1236594326,1236.594326,9.144036,0.560,0.010,0.940,11.880,2.170,1.370
1236601165,1236.601165,9.150875,0.560,0.010,0.950,11.920,2.180,1.270
1236607597,1236.607597,9.157307,0.560,0.020,0.930,11.970,2.110,1.360
1236614165,1236.614165,9.163875,0.560,0.010,0.940,12.020,2.120,1.390
1236621394,1236.621394,9.171104,0.560,0.010,0.940,12.020,2.050,1.160
1236628214,1236.628214,9.177924,0.560,0.010,0.950,11.920,2.110,1.420
1236636335,1236.636335,9.186045,0.560,0.010,0.940,11.920,1.970,1.210
1236642880,1236.642880,9.192590,0.560,0.010,0.940,11.950,2.110,1.390
1236652176,1236.652176,9.201886,0.560,0.010,0.940,11.970,2.170,1.400
1236658180,1236.658180,9.207890,0.560,0.010,0.950,12.060,2.110,1.340
1236664170,1236.664170,9.213880,0.560,0.020,0.940,11.860,2.290,1.440
1236670173,1236.670173,9.219883,0.560,0.010,0.940,11.790,2.080,1.440
1236676178,1236.676178,9.225888,0.560,0.010,0.940,11.920,2.140,1.390
1236682218,1236.682218,9.231928,0.570,0.010,0.940,11.910,2.200,1.180
1236689873,1236.689873,9.239583,0.560,0.020,0.950,11.850,2.260,1.330
1236698196,1236.698196,9.247906,0.560,0.010,0.940,12.000,2.110,1.310
1236704213,1236.704213,9.253923,0.570,0.010,0.940,11.850,2.230,1.440
1236710179,1236.710179,9.259889,0.560,0.010,0.940,12.020,2.150,1.500
1236716169,1236.716169,9.265879,0.560,0.010,0.940,11.860,2.110,1.360
1236723637,1236.723637,9.273347,0.560,0.020,0.940,12.000,2.060,1.590
1236731232,1236.731232,9.280942,0.560,0.020,0.950,11.890,2.240,1.370
1236738179,1236.738179,9.287889,0.560,0.010,0.940,11.890,2.310,1.340
1236744954,1236.744954,9.294664,0.560,0.010,0.950,12.020,2.140,1.330
1236752179,1236.752179,9.301889,0.570,0.010,0.950,11.910,2.340,1.390
1236758334,1236.758334,9.308044,0.560,0.010,0.940,11.820,2.110,1.440
1236765355,1236.765355,9.315065,0.560,0.010,0.950,11.920,2.050,1.370
1236771176,1236.771176,9.320886,0.560,0.010,0.940,12.080,2.090,1.330
1236777215,1236.777215,9.326925,0.560,0.010,0.940,11.830,2.200,1.400
1236785180,1236.785180,9.334890,0.560,0.010,0.940,11.950,1.980,1.400
1236791128,1236.791128,9.340838,0.560,0.010,0.940,12.090,2.260,1.440
1236799353,1236.799353,9.349063,0.560,0.010,0.950,11.880,2.110,1.420
1236805170,1236.805170,9.354880,0.560,0.010,0.940,11.940,2.180,1.560
1236811181,1236.811181,9.360891,0.560,0.010,0.940,11.910,2.320,1.330
1236817182,1236.817182,9.366892,0.560,0.010,0.940,11.920,1.940,1.340
1236823174,1236.823174,9.372884,0.560,0.010,0.950,12.080,2.170,1.300
1236830981,1236.830981,9.380691,0.560,0.010,0.940,11.970,2.110,1.400
1236837199,1236.837199,9.386909,0.560,0.010,0.940,11.760,2.210,1.530
1236843126,1236.843126,9.392836,0.560,0.010,0.950,11.890,2.170,1.450
1236851178,1236.851178,9.400888,0.560,0.010,0.940,11.940,2.310,1.310
1236857165,1236.857165,9.406875,0.560,0.020,0.950,11.940,1.980,1.400
1236863160,1236.863160,9.412870,0.560,0.010,0.940,11.830,2.170,1.440
1236871196,1236.871196,9.420906,0.560,0.020,0.930,11.970,2.140,1.330
1236877193,1236.877193,9.426903,0.560,0.010,0.950,11.850,2.030,1.210
1236883235,1236.883235,9.432945,0.560,0.010,0.950,12.020,2.210,1.330
1236891596,1236.891596,9.441306,0.560,0.020,0.950,11.950,2.060,1.440
1236900191,1236.900191,9.449901,0.560,0.020,0.940,11.890,2.140,1.440
1236906282,1236.906282,9.455992,0.560,0.010,0.940,12.000,2.320,1.400
1236912165,1236.912165,9.461875,0.560,0.010,0.940,11.970,2.110,1.390
1236918132,1236.918132,9.467842,0.570,0.020,0.940,11.730,2.120,1.510
1236925170,1236.925170,9.474880,0.560,0.010,0.950,11.880,2.170,1.270
1236932933,1236.932933,9.482643,0.570,0.010,0.940,11.850,2.140,1.500
1236940180,1236.940180,9.489890,0.560,0.020,0.950,11.880,1.950,1.250
1236946147,1236.946147,9.495857,0.570,0.010,0.940,11.920,2.260,1.510
1236953212,1236.953212,9.502922,0.560,0.020,0.940,12.000,2.120,1.340
1236959823,1236.959823,9.509533,0.570,0.020,0.940,11.940,2.090,1.500
1236966491,1236.966491,9.516201,0.560,0.010,0.950,12.050,2.110,1.300
1236973839,1236.973839,9.523549,0.560,0.010,0.940,11.920,1.970,1.480
1236980178,1236.980178,9.529888,0.560,0.020,0.940,11.800,2.170,1.400
1236986778,1236.986778,9.536488,0.560,0.010,0.940,11.910,2.090,1.210
1236993138,1236.993138,9.542848,0.560,0.020,0.950,12.110,2.210,1.480
1237000388,1237.000388,9.550098,0.560,0.010,0.940,11.890,2.110,1.330
1237007173,1237.007173,9.556883,0.560,0.010,0.940,11.970,2.150,1.390
1237013161,1237.013161,9.562871,0.560,0.010,0.940,11.980,2.020,1.180
1237019160,1237.019160,9.568870,0.560,0.010,0.940,12.020,2.050,1.250
1237025164,1237.025164,9.574874,0.560,0.010,0.930,11.920,2.260,1.340
1237031221,1237.031221,9.580931,0.570,0.020,0.950,12.050,2.090,1.360
1237040204,1237.040204,9.589914,0.560,0.010,0.940,12.000,2.270,1.330
1237046171,1237.046171,9.595881,0.560,0.010,0.940,11.980,2.180,1.530
1237052216,1237.052216,9.601926,0.560,0.010,0.940,11.980,2.260,1.500
1237062173,1237.062173,9.611883,0.560,0.010,0.940,11.820,2.090,1.400
1237068209,1237.068209,9.617919,0.560,0.020,0.950,11.910,1.950,1.440
1237075202,1237.075202,9.624912,0.560,0.010,0.940,11.850,2.170,1.300
1237081175,1237.081175,9.630885,0.560,0.010,0.950,11.940,2.340,1.420
1237087139,1237.087139,9.636849,0.570,0.010,0.940,11.920,2.120,1.400
1237095157,1237.095157,9.644867,0.560,0.020,0.940,12.020,2.180,1.370
1237103446,1237.103446,9.653156,0.560,0.010,0.940,11.850,2.230,1.400
1237110164,1237.110164,9.659874,0.570,0.000,0.940,11.920,2.230,1.220
1237116170,1237.116170,9.665880,0.560,0.010,0.940,12.050,2.030,1.370
1237122169,1237.122169,9.671879,0.560,0.010,0.940,11.730,2.120,1.280
1237128178,1237.128178,9.677888,0.570,0.010,0.940,11.980,2.290,1.450
1237134264,1237.134264,9.683974,0.550,0.010,0.940,12.000,2.210,1.370
1237141954,1237.141954,9.691664,0.570,0.010,0.950,11.860,2.090,1.400
1237148171,1237.148171,9.697881,0.560,0.010,0.940,11.850,2.110,1.160
1237154128,1237.154128,9.703838,0.570,0.010,0.940,11.980,2.120,1.390
1237161495,1237.161495,9.711205,0.560,0.010,0.940,11.860,2.200,1.330
1237169178,1237.169178,9.718888,0.560,0.010,0.950,11.800,2.020,1.450
1237175164,1237.175164,9.724874,0.570,0.020,0.950,11.940,2.200,1.340
