t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
8951248879,8951.248879,64.205975,0.580,0.000,0.930,11.500,1.760,1.270
8951256292,8951.256292,64.213388,0.590,0.010,0.940,11.650,1.760,1.340
8951262993,8951.262993,64.220089,0.590,0.010,0.940,11.530,1.710,1.340
8951272302,8951.272302,64.229398,0.590,0.010,0.940,11.590,1.710,1.420
8951280859,8951.280859,64.237955,0.590,0.000,0.930,11.690,1.630,1.210
8951289107,8951.289107,64.246203,0.590,0.000,0.930,11.600,1.620,1.330
8951295865,8951.295865,64.252961,0.580,0.010,0.930,11.440,1.660,1.190
8951302978,8951.302978,64.260074,0.590,0.010,0.930,11.570,1.710,1.330
8951309871,8951.309871,64.266967,0.590,0.010,0.930,11.500,1.650,1.300
8951317997,8951.317997,64.275093,0.590,0.010,0.920,11.650,1.690,1.330
8951323871,8951.323871,64.280967,0.600,0.010,0.930,11.570,1.690,1.310
8951331076,8951.331076,64.288172,0.590,0.010,0.940,11.500,1.630,1.360
8951338858,8951.338858,64.295954,0.590,0.010,0.940,11.600,1.650,1.400
8951344869,8951.344869,64.301965,0.590,0.010,0.940,11.630,1.850,1.310
8951350858,8951.350858,64.307954,0.590,0.000,0.930,11.710,1.630,1.400
8951356881,8951.356881,64.313977,0.590,0.010,0.940,11.690,1.510,1.240
8951362975,8951.362975,64.320071,0.590,0.010,0.930,11.690,1.660,1.330
8951369934,8951.369934,64.327030,0.590,0.010,0.940,11.620,1.590,1.310
8951381802,8951.381802,64.338898,0.580,0.010,0.930,11.420,1.560,1.400
8951389568,8951.389568,64.346664,0.590,0.010,0.940,11.600,1.630,1.420
8951396874,8951.396874,64.353970,0.590,0.010,0.940,11.440,1.740,1.250
8951404747,8951.404747,64.361843,0.590,0.000,0.930,11.340,1.500,1.400
8951410864,8951.410864,64.367960,0.580,0.010,0.930,11.590,1.650,1.210
8951417826,8951.417826,64.374922,0.590,0.010,0.930,11.650,1.540,1.370
8951423893,8951.423893,64.380989,0.580,0.010,0.930,11.540,1.710,1.340
8951429851,8951.429851,64.386947,0.590,0.010,0.930,11.540,1.710,1.330
8951437874,8951.437874,64.394970,0.590,0.010,0.940,11.480,1.620,1.280
8951443844,8951.443844,64.400940,0.600,0.010,0.930,11.450,1.730,1.340
8951450184,8951.450184,64.407280,0.590,0.010,0.930,11.600,1.650,1.220
8951455962,8951.455962,64.413058,0.590,0.010,0.930,11.800,1.470,1.240
8951461869,8951.461869,64.418965,0.590,0.010,0.940,11.570,1.630,1.390
8951467864,8951.467864,64.424960,0.590,0.010,0.930,11.630,1.600,1.250
8951475325,8951.475325,64.432421,0.590,0.010,0.930,11.630,1.650,1.280
8951482548,8951.482548,64.439644,0.590,0.010,0.940,11.590,1.800,1.360
8951489972,8951.489972,64.447068,0.590,0.010,0.940,11.590,1.730,1.360
8951496553,8951.496553,64.453649,0.580,0.010,0.940,11.600,1.500,1.220
8951503053,8951.503053,64.460149,0.590,0.000,0.940,11.500,1.620,1.330
8951508836,8951.508836,64.465932,0.590,0.010,0.930,11.570,1.710,1.370
8951517928,8951.517928,64.475024,0.580,0.000,0.930,11.730,1.710,1.340
8951524027,8951.524027,64.481123,0.590,0.010,0.930,11.540,1.710,1.250
8951529849,8951.529849,64.486945,0.590,0.000,0.930,11.560,1.630,1.210
8951536888,8951.536888,64.493984,0.590,0.010,0.940,11.470,1.440,1.270
8951542980,8951.542980,64.500076,0.590,0.010,0.930,11.630,1.600,1.420
8951550816,8951.550816,64.507912,0.590,0.010,0.940,11.530,1.620,1.370
8951559655,8951.559655,64.516751,0.590,0.010,0.940,11.600,1.570,1.180
8951565876,8951.565876,64.522972,0.590,0.010,0.930,11.660,1.600,1.330
8951571883,8951.571883,64.528979,0.590,0.010,0.930,11.500,1.570,1.270
8951577882,8951.577882,64.534978,0.590,0.010,0.930,11.530,1.560,1.190
8951583973,8951.583973,64.541069,0.590,0.010,0.930,11.560,1.570,1.160
8951591973,8951.591973,64.549069,0.590,0.010,0.940,11.650,1.680,1.390
8951598987,8951.598987,64.556083,0.590,0.010,0.930,11.560,1.560,1.280
8951605863,8951.605863,64.562959,0.590,0.010,0.930,11.440,1.830,1.360
8951613627,8951.613627,64.570723,0.590,0.010,0.930,11.540,1.630,1.390
8951620877,8951.620877,64.577973,0.590,0.010,0.940,11.590,1.690,1.330
8951626813,8951.626813,64.583909,0.590,0.010,0.940,11.620,1.650,1.160
8951632806,8951.632806,64.589902,0.600,0.010,0.940,11.480,1.540,1.340
8951639625,8951.639625,64.596721,0.590,0.010,0.930,11.590,1.510,1.280
8951646136,8951.646136,64.603232,0.590,0.010,0.920,11.590,1.730,1.340
8951652837,8951.652837,64.609933,0.590,0.010,0.930,11.620,1.630,1.300
8951659880,8951.659880,64.616976,0.590,0.010,0.930,11.570,1.570,1.340
8951665871,8951.665871,64.622967,0.590,0.010,0.930,11.570,1.660,1.300
8951671876,8951.671876,64.628972,0.590,0.010,0.940,11.570,1.790,1.240
8951682331,8951.682331,64.639427,0.590,0.000,0.940,11.480,1.630,1.240
8951688844,8951.688844,64.645940,0.580,0.010,0.920,11.540,1.740,1.400
8951695983,8951.695983,64.653079,0.580,0.010,0.930,11.560,1.760,1.100
8951701842,8951.701842,64.658938,0.590,0.010,0.940,11.680,1.510,1.150
8951707820,8951.707820,64.664916,0.590,0.010,0.940,11.600,1.680,1.280
8951715058,8951.715058,64.672154,0.580,0.010,0.940,11.470,1.540,1.390
8951720850,8951.720850,64.677946,0.590,0.010,0.940,11.530,1.600,1.330
8951727873,8951.727873,64.684969,0.590,0.010,0.940,11.590,1.480,1.400
8951733844,8951.733844,64.690940,0.590,0.010,0.940,11.570,1.730,1.390
8951739853,8951.739853,64.696949,0.590,0.010,0.930,11.690,1.690,1.310
8951748294,8951.748294,64.705390,0.590,0.010,0.940,11.540,1.690,1.280
8951757888,8951.757888,64.714984,0.590,0.010,0.930,11.510,1.650,1.420
8951764877,8951.764877,64.721973,0.590,0.010,0.930,11.600,1.680,1.280
8951770876,8951.770876,64.727972,0.590,0.010,0.930,11.540,1.690,1.130
8951776992,8951.776992,64.734088,0.590,0.010,0.930,11.600,1.510,1.390
8951783381,8951.783381,64.740477,0.590,0.020,0.930,11.510,1.760,1.110
8951789984,8951.789984,64.747080,0.590,0.010,0.940,11.590,1.710,1.370
8951798481,8951.798481,64.755577,0.590,0.010,0.950,11.510,1.800,1.280
8951806886,8951.806886,64.763982,0.590,0.010,0.940,11.690,1.590,1.340
8951813851,8951.813851,64.770947,0.590,0.010,0.930,11.590,1.590,1.280
8951820064,8951.820064,64.777160,0.600,0.010,0.930,11.560,1.690,1.190
8951827993,8951.827993,64.785089,0.590,0.010,0.930,11.510,1.540,1.220
8951834936,8951.834936,64.792032,0.590,0.010,0.940,11.590,1.730,1.210
8951841105,8951.841105,64.798201,0.580,0.010,0.940,11.620,1.630,1.210
8951848425,8951.848425,64.805521,0.590,0.010,0.940,11.510,1.680,1.220
8951855873,8951.855873,64.812969,0.590,0.010,0.930,11.540,1.680,1.340
8951861859,8951.861859,64.818955,0.590,0.010,0.940,11.470,1.710,1.330
8951867869,8951.867869,64.824965,0.590,0.010,0.930,11.500,1.600,1.390
8951874114,8951.874114,64.831210,0.590,0.010,0.930,11.540,1.540,1.420
8951881015,8951.881015,64.838111,0.590,0.010,0.940,11.620,1.590,1.250
8951888019,8951.888019,64.845115,0.590,0.010,0.940,11.360,1.650,1.340
8951894983,8951.894983,64.852079,0.590,0.010,0.940,11.480,1.680,1.210
8951902705,8951.902705,64.859801,0.590,0.010,0.940,11.540,1.770,1.310
8951910047,8951.910047,64.867143,0.590,0.020,0.930,11.470,1.680,1.250
8951916884,8951.916884,64.873980,0.580,0.010,0.940,11.600,1.680,1.330
8951925165,8951.925165,64.882261,0.590,0.010,0.930,11.500,1.620,1.360
8951932971,8951.932971,64.890067,0.590,0.010,0.940,11.480,1.560,1.340
8951938902,8951.938902,64.895998,0.590,0.010,0.930,11.480,1.470,1.300
8951946443,8951.946443,64.903539,0.590,0.010,0.940,11.500,1.620,1.330
8951954347,8951.954347,64.911443,0.590,0.000,0.940,11.500,1.740,1.190
8951961302,8951.961302,64.918398,0.590,0.010,0.930,11.630,1.560,1.280
8951967871,8951.967871,64.924967,0.590,0.010,0.940,11.540,1.620,1.310
8951973876,8951.973876,64.930972,0.590,0.010,0.930,11.400,1.650,1.150
8951979894,8951.979894,64.936990,0.590,0.010,0.930,11.480,1.650,1.240
8951987940,8951.987940,64.945036,0.580,0.010,0.940,11.510,1.690,1.360
8951995927,8951.995927,64.953023,0.590,0.010,0.940,11.440,1.690,1.440
8952003878,8952.003878,64.960974,0.590,0.010,0.940,11.800,1.660,1.390
8952010870,8952.010870,64.967966,0.590,0.020,0.930,11.510,1.540,1.470
8952017872,8952.017872,64.974968,0.590,0.010,0.930,11.530,1.630,1.270
8952023902,8952.023902,64.980998,0.600,0.010,0.940,11.570,1.740,1.150
8952031890,8952.031890,64.988986,0.590,0.010,0.940,11.600,1.590,1.300
8952039888,8952.039888,64.996984,0.590,0.010,0.940,11.650,1.530,1.280
8952046006,8952.046006,65.003102,0.590,0.010,0.930,11.470,1.470,1.450
8952053603,8952.053603,65.010699,0.590,0.010,0.940,11.540,1.570,1.440
8952060895,8952.060895,65.017991,0.580,0.010,0.930,11.440,1.590,1.310
8952066854,8952.066854,65.023950,0.590,0.010,0.930,11.530,1.680,1.360
8952075314,8952.075314,65.032410,0.590,0.000,0.940,11.680,1.590,1.280
8952081860,8952.081860,65.038956,0.580,0.010,0.930,11.560,1.590,1.300
8952089603,8952.089603,65.046699,0.590,0.010,0.940,11.630,1.600,1.220
8952095895,8952.095895,65.052991,0.590,0.010,0.940,11.540,1.560,1.370
8952103112,8952.103112,65.060208,0.590,0.000,0.940,11.480,1.630,1.360
8952109870,8952.109870,65.066966,0.590,0.010,0.930,11.510,1.710,1.250
8952115928,8952.115928,65.073024,0.590,0.010,0.930,11.470,1.600,1.270
8952121842,8952.121842,65.078938,0.590,0.010,0.940,11.570,1.630,1.400
8952127811,8952.127811,65.084907,0.590,0.010,0.940,11.570,1.590,1.300
8952133838,8952.133838,65.090934,0.590,0.010,0.940,11.590,1.600,1.360
8952139815,8952.139815,65.096911,0.590,0.010,0.940,11.480,1.680,1.330
8952145805,8952.145805,65.102901,0.580,0.010,0.940,11.500,1.620,1.480
8952151838,8952.151838,65.108934,0.590,0.010,0.930,11.760,1.660,1.360
8952183960,8952.183960,65.141056,0.590,0.010,0.930,11.650,1.770,1.240
8952190876,8952.190876,65.147972,0.580,0.010,0.930,11.560,1.650,1.360
8952198026,8952.198026,65.155122,0.580,0.010,0.940,11.590,1.680,1.340
8952204193,8952.204193,65.161289,0.590,0.010,0.940,11.480,1.770,1.270
8952210900,8952.210900,65.167996,0.590,0.010,0.930,11.390,1.660,1.250
8952220109,8952.220109,65.177205,0.590,0.010,0.930,11.500,1.740,1.420
8952228883,8952.228883,65.185979,0.590,0.010,0.930,11.630,1.630,1.220
8952234864,8952.234864,65.191960,0.590,0.010,0.940,11.480,1.600,1.360
8952240864,8952.240864,65.197960,0.590,0.020,0.940,11.590,1.650,1.300
8952248712,8952.248712,65.205808,0.590,0.010,0.930,11.570,1.760,1.300
8952255987,8952.255987,65.213083,0.590,0.020,0.940,11.540,1.660,1.330
8952263968,8952.263968,65.221064,0.590,0.010,0.920,11.570,1.770,1.300
8952269973,8952.269973,65.227069,0.600,0.000,0.950,11.630,1.710,1.240
8952276130,8952.276130,65.233226,0.590,0.020,0.920,11.470,1.480,1.300
8952283061,8952.283061,65.240157,0.600,0.000,0.940,11.600,1.600,1.280
8952290410,8952.290410,65.247506,0.590,0.010,0.940,11.340,1.600,1.270
8952297087,8952.297087,65.254183,0.590,0.010,0.940,11.800,1.650,1.250
8952302872,8952.302872,65.259968,0.590,0.000,0.940,11.400,1.590,1.070
8952310358,8952.310358,65.267454,0.580,0.010,0.930,11.710,1.500,1.190
8952316831,8952.316831,65.273927,0.590,0.010,0.930,11.500,1.370,1.390
8952322823,8952.322823,65.279919,0.590,0.010,0.940,11.620,1.690,1.300
8952328811,8952.328811,65.285907,0.590,0.010,0.940,11.480,1.590,1.190
8952334809,8952.334809,65.291905,0.590,0.010,0.920,11.630,1.510,1.210
8952340819,8952.340819,65.297915,0.590,0.010,0.940,11.650,1.560,1.390
8952347856,8952.347856,65.304952,0.600,0.020,0.930,11.600,1.660,1.310
8952354212,8952.354212,65.311308,0.590,0.010,0.940,11.570,1.480,1.280
8952360065,8952.360065,65.317161,0.590,0.010,0.930,11.650,1.800,1.440
8952370379,8952.370379,65.327475,0.590,0.010,0.930,11.660,1.540,1.360
8952376860,8952.376860,65.333956,0.590,0.010,0.940,11.390,1.630,1.440
8952382960,8952.382960,65.340056,0.590,0.010,0.930,11.600,1.790,1.400
8952388863,8952.388863,65.345959,0.590,0.010,0.940,11.600,1.690,1.440
8952395893,8952.395893,65.352989,0.590,0.010,0.930,11.600,1.530,1.330
8952402976,8952.402976,65.360072,0.590,0.010,0.940,11.480,1.730,1.360
8952410872,8952.410872,65.367968,0.590,0.010,0.930,11.600,1.650,1.270
8952418883,8952.418883,65.375979,0.590,0.010,0.940,11.530,1.620,1.250
8952424852,8952.424852,65.381948,0.580,0.010,0.940,11.660,1.830,1.300
8952430846,8952.430846,65.387942,0.590,0.010,0.940,11.560,1.730,1.330
8952436863,8952.436863,65.393959,0.580,0.010,0.930,11.540,1.620,1.250
8952446876,8952.446876,65.403972,0.590,0.010,0.930,11.620,1.740,1.280
8952452890,8952.452890,65.409986,0.590,0.010,0.930,11.500,1.760,1.240
8952460059,8952.460059,65.417155,0.590,0.010,0.930,11.570,1.690,1.440
8952467873,8952.467873,65.424969,0.590,0.010,0.940,11.620,1.500,1.310
8952474073,8952.474073,65.431169,0.590,0.010,0.920,11.600,1.440,1.400
8952480900,8952.480900,65.437996,0.590,0.010,0.940,11.650,1.620,1.420
8952490511,8952.490511,65.447607,0.590,0.010,0.940,11.530,1.590,1.300
8952496876,8952.496876,65.453972,0.590,0.020,0.940,11.600,1.560,1.370
8952503897,8952.503897,65.460993,0.590,0.010,0.930,11.590,1.660,1.330
8952510947,8952.510947,65.468043,0.590,0.010,0.930,11.540,1.630,1.160
8952518459,8952.518459,65.475555,0.600,0.010,0.940,11.650,1.570,1.280
8952524932,8952.524932,65.482028,0.580,0.010,0.940,11.570,1.590,1.100
8952530910,8952.530910,65.488006,0.590,0.010,0.940,11.630,1.590,1.270
8952536832,8952.536832,65.493928,0.590,0.010,0.940,11.590,1.600,1.270
8952543853,8952.543853,65.500949,0.590,0.010,0.940,11.600,1.630,1.360
8952549833,8952.549833,65.506929,0.590,0.010,0.950,11.500,1.620,1.190
8952555834,8952.555834,65.512930,0.590,0.010,0.930,11.450,1.630,1.250
8952561810,8952.561810,65.518906,0.580,0.010,0.940,11.730,1.590,1.330
8952567813,8952.567813,65.524909,0.580,0.010,0.940,11.620,1.800,1.330
8952584885,8952.584885,65.541981,0.590,0.010,0.940,11.510,1.690,1.250
8952590866,8952.590866,65.547962,0.580,0.010,0.920,11.530,1.740,1.330
8952597182,8952.597182,65.554278,0.590,0.010,0.930,11.440,1.730,1.310
8952603910,8952.603910,65.561006,0.590,0.010,0.930,11.590,1.730,1.250
8952611037,8952.611037,65.568133,0.590,0.020,0.930,11.390,1.680,1.150
8952617744,8952.617744,65.574840,0.590,0.010,0.930,11.450,1.540,1.160
8952625719,8952.625719,65.582815,0.590,0.010,0.940,11.560,1.600,1.240
8952632217,8952.632217,65.589313,0.590,0.010,0.940,11.510,1.600,1.360
8952637830,8952.637830,65.594926,0.590,0.010,0.940,11.630,1.630,1.280
8952645999,8952.645999,65.603095,0.590,0.010,0.940,11.400,1.590,1.400
8952651948,8952.651948,65.609044,0.590,0.010,0.940,11.600,1.650,1.210
8952657875,8952.657875,65.614971,0.580,0.010,0.940,11.660,1.690,1.400
8952663889,8952.663889,65.620985,0.590,0.010,0.940,11.480,1.570,1.180
8952673645,8952.673645,65.630741,0.590,0.010,0.930,11.400,1.600,1.270
8952680874,8952.680874,65.637970,0.590,0.010,0.940,11.510,1.730,1.400
8952686861,8952.686861,65.643957,0.580,0.010,0.930,11.560,1.530,1.330
8952692872,8952.692872,65.649968,0.590,0.010,0.940,11.650,1.500,1.340
8952698992,8952.698992,65.656088,0.580,0.010,0.940,11.400,1.770,1.340
8952706408,8952.706408,65.663504,0.590,0.000,0.930,11.530,1.500,1.280
8952715916,8952.715916,65.673012,0.590,0.000,0.940,11.590,1.630,1.390
8952722972,8952.722972,65.680068,0.590,0.000,0.940,11.450,1.630,1.340
8952730888,8952.730888,65.687984,0.580,0.010,0.940,11.650,1.590,1.340
8952737013,8952.737013,65.694109,0.580,0.010,0.930,11.510,1.730,1.270
8952743043,8952.743043,65.700139,0.590,0.010,0.940,11.500,1.560,1.330
8952750247,8952.750247,65.707343,0.590,0.010,0.930,11.680,1.730,1.340
8952759243,8952.759243,65.716339,0.590,0.000,0.930,11.570,1.510,1.300
8952767535,8952.767535,65.724631,0.580,0.010,0.940,11.690,1.660,1.340
8952774864,8952.774864,65.731960,0.590,0.010,0.930,11.450,1.570,1.360
8952780861,8952.780861,65.737957,0.590,0.010,0.940,11.620,1.600,1.190
8952787363,8952.787363,65.744459,0.580,0.010,0.930,11.470,1.730,1.280
8952793872,8952.793872,65.750968,0.590,0.010,0.930,11.590,1.620,1.300
8952799909,8952.799909,65.757005,0.590,0.010,0.930,11.730,1.620,1.240
8952810335,8952.810335,65.767431,0.590,0.010,0.930,11.590,1.690,1.310
8952816867,8952.816867,65.773963,0.590,0.010,0.940,11.650,1.790,1.300
8952823875,8952.823875,65.780971,0.590,0.010,0.940,11.530,1.620,1.330
8952830711,8952.830711,65.787807,0.590,0.010,0.940,11.600,1.630,1.440
8952836883,8952.836883,65.793979,0.590,0.010,0.930,11.590,1.660,1.250
8952843038,8952.843038,65.800134,0.580,0.010,0.940,11.630,1.760,1.210
8952850687,8952.850687,65.807783,0.590,0.010,0.930,11.470,1.510,1.040
8952857850,8952.857850,65.814946,0.590,0.010,0.940,11.540,1.690,1.330
8952863803,8952.863803,65.820899,0.590,0.010,0.940,11.560,1.590,1.340
8952872888,8952.872888,65.829984,0.580,0.000,0.940,11.450,1.660,1.360
8952878868,8952.878868,65.835964,0.580,0.010,0.930,11.470,1.620,1.370
8952884884,8952.884884,65.841980,0.590,0.010,0.930,11.570,1.660,1.270
8952890858,8952.890858,65.847954,0.590,0.010,0.940,11.400,1.530,1.220
8952896872,8952.896872,65.853968,0.590,0.000,0.930,11.540,1.710,1.280
8952903292,8952.903292,65.860388,0.590,0.010,0.930,11.530,1.730,1.310
8952912716,8952.912716,65.869812,0.590,0.010,0.940,11.680,1.530,1.340
8952919133,8952.919133,65.876229,0.590,0.010,0.930,11.370,1.570,1.330
8952926057,8952.926057,65.883153,0.590,0.010,0.940,11.660,1.620,1.210
8952932875,8952.932875,65.889971,0.600,0.000,0.940,11.710,1.560,1.300
8952938889,8952.938889,65.895985,0.590,0.010,0.930,11.590,1.660,1.240
8952944896,8952.944896,65.901992,0.580,0.010,0.940,11.500,1.450,1.420
8952952968,8952.952968,65.910064,0.590,0.010,0.930,11.240,1.560,1.370
8952959860,8952.959860,65.916956,0.590,0.010,0.940,11.570,1.570,1.360
8952966021,8952.966021,65.923117,0.600,0.010,0.930,11.310,1.850,1.270
8952972063,8952.972063,65.929159,0.590,0.010,0.930,11.590,1.560,1.370
8952980708,8952.980708,65.937804,0.590,0.010,0.930,11.390,1.740,1.180
8952986864,8952.986864,65.943960,0.590,0.010,0.940,11.480,1.690,1.210
8952992871,8952.992871,65.949967,0.590,0.010,0.930,11.540,1.760,1.310
8952998880,8952.998880,65.955976,0.590,0.010,0.930,11.680,1.730,1.220
8953005148,8953.005148,65.962244,0.580,0.010,0.930,11.560,1.710,1.390
8953012359,8953.012359,65.969455,0.590,0.010,0.940,11.570,1.630,1.150
8953021482,8953.021482,65.978578,0.590,0.000,0.930,11.630,1.710,1.280
8953030024,8953.030024,65.987120,0.590,0.010,0.930,11.470,1.510,1.220
8953037599,8953.037599,65.994695,0.580,0.010,0.930,11.590,1.440,1.500
8953044213,8953.044213,66.001309,0.580,0.010,0.940,11.510,1.590,1.340
8953050954,8953.050954,66.008050,0.590,0.010,0.940,11.530,1.730,1.300
8953058313,8953.058313,66.015409,0.590,0.010,0.940,11.600,1.450,1.440
8953064835,8953.064835,66.021931,0.590,0.010,0.940,11.590,1.540,1.240
8953070827,8953.070827,66.027923,0.590,0.010,0.940,11.470,1.730,1.340
8953076914,8953.076914,66.034010,0.590,0.010,0.940,11.450,1.690,1.250
8953084877,8953.084877,66.041973,0.590,0.010,0.930,11.660,1.510,1.240
8953090869,8953.090869,66.047965,0.590,0.010,0.940,11.620,1.730,1.390
8953096885,8953.096885,66.053981,0.590,0.010,0.930,11.530,1.390,1.180
8953102878,8953.102878,66.059974,0.590,0.000,0.930,11.480,1.650,1.420
8953109897,8953.109897,66.066993,0.590,0.010,0.950,11.480,1.740,1.360
8953119038,8953.119038,66.076134,0.590,0.010,0.940,11.630,1.630,1.250
8953127521,8953.127521,66.084617,0.590,0.010,0.940,11.510,1.740,1.360
8953133987,8953.133987,66.091083,0.590,0.020,0.930,11.530,1.650,1.340
8953140918,8953.140918,66.098014,0.590,0.010,0.940,11.620,1.760,1.210
8953146871,8953.146871,66.103967,0.590,0.010,0.940,11.650,1.730,1.190
8953152859,8953.152859,66.109955,0.590,0.010,0.940,11.560,1.620,1.300
8953162277,8953.162277,66.119373,0.580,0.010,0.930,11.440,1.730,1.210
8953168835,8953.168835,66.125931,0.590,0.010,0.940,11.620,1.590,1.280
8953174860,8953.174860,66.131956,0.590,0.010,0.930,11.500,1.530,1.310
8953183641,8953.183641,66.140737,0.590,0.010,0.940,11.740,1.540,1.370
8953190442,8953.190442,66.147538,0.590,0.010,0.930,11.530,1.650,1.340
8953196881,8953.196881,66.153977,0.590,0.010,0.930,11.470,1.730,1.330
8953202885,8953.202885,66.159981,0.590,0.010,0.930,11.440,1.600,1.300
8953208876,8953.208876,66.165972,0.590,0.010,0.920,11.570,1.650,1.330
8953216139,8953.216139,66.173235,0.590,0.010,0.940,11.630,1.690,1.330
8953222888,8953.222888,66.179984,0.590,0.010,0.920,11.530,1.630,1.110
8953232275,8953.232275,66.189371,0.590,0.010,0.940,11.620,1.510,1.330
8953237838,8953.237838,66.194934,0.590,0.010,0.930,11.440,1.530,1.280
8953244480,8953.244480,66.201576,0.590,0.010,0.940,11.760,1.600,1.310
8953250992,8953.250992,66.208088,0.590,0.010,0.930,11.440,1.630,1.340
8953257140,8953.257140,66.214236,0.590,0.010,0.930,11.560,1.770,1.190
8953264544,8953.264544,66.221640,0.590,0.010,0.930,11.540,1.660,1.280
8953271862,8953.271862,66.228958,0.590,0.010,0.940,11.500,1.790,1.180
8953278952,8953.278952,66.236048,0.590,0.010,0.930,11.500,1.630,1.340
8953286463,8953.286463,66.243559,0.590,0.010,0.930,11.620,1.850,1.240
8953295873,8953.295873,66.252969,0.590,0.010,0.940,11.620,1.590,1.190
8953301855,8953.301855,66.258951,0.590,0.010,0.940,11.570,1.710,1.250
8953307871,8953.307871,66.264967,0.590,0.010,0.940,11.590,1.820,1.180
8953314101,8953.314101,66.271197,0.590,0.000,0.930,11.660,1.600,1.270
8953320952,8953.320952,66.278048,0.590,0.010,0.930,11.470,1.650,1.360
8953331057,8953.331057,66.288153,0.590,0.010,0.930,11.540,1.660,1.310
8953339050,8953.339050,66.296146,0.590,0.010,0.930,11.510,1.530,1.280
8953344870,8953.344870,66.301966,0.590,0.010,0.930,11.570,1.650,1.360
8953350876,8953.350876,66.307972,0.590,0.010,0.930,11.650,1.680,1.360
8953356858,8953.356858,66.313954,0.590,0.010,0.930,11.540,1.500,1.220
8953365475,8953.365475,66.322571,0.590,0.010,0.940,11.680,1.680,1.470
8953374366,8953.374366,66.331462,0.590,0.010,0.940,11.570,1.620,1.210
8953382451,8953.382451,66.339547,0.580,0.010,0.940,11.390,1.590,1.080
8953390462,8953.390462,66.347558,0.590,0.010,0.940,11.540,1.680,1.220
8953396877,8953.396877,66.353973,0.590,0.000,0.930,11.560,1.650,1.250
8953402972,8953.402972,66.360068,0.590,0.010,0.940,11.650,1.590,1.440
8953409880,8953.409880,66.366976,0.580,0.010,0.930,11.570,1.540,1.280
8953415885,8953.415885,66.372981,0.590,0.010,0.940,11.620,1.690,1.370
8953423162,8953.423162,66.380258,0.590,0.010,0.930,11.590,1.710,1.300
8953429872,8953.429872,66.386968,0.580,0.010,0.930,11.620,1.650,1.310
8953437636,8953.437636,66.394732,0.590,0.010,0.930,11.500,1.690,1.300
8953444875,8953.444875,66.401971,0.590,0.010,0.940,11.510,1.560,1.390
8953451501,8953.451501,66.408597,0.590,0.010,0.940,11.620,1.630,1.330
8953457867,8953.457867,66.414963,0.590,0.000,0.930,11.600,1.560,1.360
8953464129,8953.464129,66.421225,0.580,0.010,0.930,11.450,1.480,1.300
8953469863,8953.469863,66.426959,0.600,0.010,0.930,11.480,1.470,1.390
8953475845,8953.475845,66.432941,0.590,0.010,0.930,11.470,1.540,1.250
8953481866,8953.481866,66.438962,0.590,0.010,0.930,11.660,1.770,1.300
8953488862,8953.488862,66.445958,0.590,0.010,0.930,11.600,1.650,1.300
8953498870,8953.498870,66.455966,0.590,0.010,0.940,11.630,1.500,1.310
8953504856,8953.504856,66.461952,0.600,0.010,0.940,11.570,1.560,1.250
8953511713,8953.511713,66.468809,0.590,0.010,0.950,11.510,1.660,1.420
8953517879,8953.517879,66.474975,0.590,0.010,0.940,11.310,1.590,1.360
8953524096,8953.524096,66.481192,0.580,0.010,0.940,11.620,1.680,1.310
8953531392,8953.531392,66.488488,0.590,0.010,0.940,11.560,1.660,1.310
8953541226,8953.541226,66.498322,0.590,0.010,0.930,11.540,1.500,1.300
8953548888,8953.548888,66.505984,0.590,0.010,0.930,11.570,1.820,1.240
8953554869,8953.554869,66.511965,0.590,0.010,0.940,11.620,1.590,1.220
8953560850,8953.560850,66.517946,0.590,0.010,0.940,11.710,1.690,1.220
8953567143,8953.567143,66.524239,0.590,0.010,0.940,11.590,1.650,1.390
8953573880,8953.573880,66.530976,0.590,0.000,0.930,11.600,1.590,1.210
8953579834,8953.579834,66.536930,0.590,0.010,0.930,11.560,1.630,1.370
8953585866,8953.585866,66.542962,0.590,0.010,0.940,11.570,1.710,1.360
8953594868,8953.594868,66.551964,0.590,0.010,0.940,11.630,1.730,1.270
8953600851,8953.600851,66.557947,0.590,0.010,0.930,11.620,1.650,1.250
8953606869,8953.606869,66.563965,0.590,0.010,0.930,11.560,1.590,1.330
8953612859,8953.612859,66.569955,0.580,0.010,0.940,11.470,1.480,1.300
8953618876,8953.618876,66.575972,0.590,0.010,0.940,11.570,1.660,1.250
8953626615,8953.626615,66.583711,0.580,0.010,0.940,11.480,1.760,1.280
8953634222,8953.634222,66.591318,0.590,0.010,0.940,11.600,1.680,1.310
8953641357,8953.641357,66.598453,0.590,0.010,0.940,11.470,1.590,1.360
8953647863,8953.647863,66.604959,0.590,0.010,0.930,11.560,1.760,1.310
8953654652,8953.654652,66.611748,0.590,0.010,0.940,11.280,1.530,1.240
8953660983,8953.660983,66.618079,0.580,0.010,0.940,11.500,1.770,1.310
8953667868,8953.667868,66.624964,0.580,0.010,0.930,11.570,1.660,1.330
8953674049,8953.674049,66.631145,0.580,0.010,0.930,11.600,1.760,1.330
8953681855,8953.681855,66.638951,0.590,0.010,0.930,11.630,1.560,1.370
8953689881,8953.689881,66.646977,0.590,0.010,0.930,11.500,1.600,1.390
8953695857,8953.695857,66.652953,0.580,0.010,0.930,11.560,1.730,1.340
