t_us,t_s,t_rel,ax,ay,az,gx,gy,gz
63899512136,63899.512136,180.143268,0.940,0.040,-0.210,12.080,2.000,1.370
63899518109,63899.518109,180.149241,0.950,0.040,-0.220,11.890,2.050,1.340
63899524112,63899.524112,180.155244,0.950,0.040,-0.220,11.940,2.020,1.480
63899530109,63899.530109,180.161241,0.940,0.040,-0.230,11.850,2.030,1.450
63899536689,63899.536689,180.167821,0.940,0.040,-0.210,11.830,2.050,1.310
63899543688,63899.543688,180.174820,0.950,0.040,-0.220,11.880,2.090,1.400
63899550161,63899.550161,180.181293,0.950,0.040,-0.220,12.000,2.210,1.280
63899556169,63899.556169,180.187301,0.950,0.040,-0.220,11.770,2.150,1.360
63899562174,63899.562174,180.193306,0.950,0.040,-0.210,12.140,2.120,1.270
63899568195,63899.568195,180.199327,0.940,0.040,-0.220,11.880,2.060,1.650
63899574267,63899.574267,180.205399,0.950,0.040,-0.210,12.050,2.030,1.280
63899584223,63899.584223,180.215355,0.950,0.040,-0.220,12.020,2.120,1.340
63899590607,63899.590607,180.221739,0.950,0.030,-0.230,11.910,1.920,1.330
63899599525,63899.599525,180.230657,0.940,0.040,-0.220,11.940,2.000,1.190
63899606146,63899.606146,180.237278,0.950,0.040,-0.220,11.880,2.080,1.310
63899612139,63899.612139,180.243271,0.950,0.040,-0.220,12.240,2.090,1.280
63899618548,63899.618548,180.249680,0.950,0.030,-0.230,11.830,2.000,1.480
63899625179,63899.625179,180.256311,0.940,0.030,-0.220,11.920,2.150,1.340
63899631719,63899.631719,180.262851,0.940,0.040,-0.210,11.920,2.200,1.240
63899639390,63899.639390,180.270522,0.950,0.030,-0.230,11.880,2.150,1.390
63899646955,63899.646955,180.278087,0.950,0.040,-0.210,11.860,2.090,1.340
63899653231,63899.653231,180.284363,0.940,0.040,-0.220,11.980,2.000,1.530
63899662497,63899.662497,180.293629,0.950,0.030,-0.210,12.200,2.090,1.340
63899670921,63899.670921,180.302053,0.940,0.030,-0.220,11.950,2.110,1.360
63899677163,63899.677163,180.308295,0.940,0.040,-0.220,11.950,2.210,1.500
63899685978,63899.685978,180.317110,0.950,0.030,-0.220,11.880,2.110,1.420
63899692166,63899.692166,180.323298,0.940,0.040,-0.220,11.850,2.260,1.300
63899699436,63899.699436,180.330568,0.940,0.040,-0.220,12.000,2.080,1.400
63899706167,63899.706167,180.337299,0.950,0.040,-0.220,12.020,2.060,1.370
63899712150,63899.712150,180.343282,0.940,0.040,-0.230,11.890,1.970,1.400
63899719220,63899.719220,180.350352,0.950,0.040,-0.210,11.740,2.090,1.420
63899726180,63899.726180,180.357312,0.950,0.040,-0.220,11.920,2.170,1.240
63899732153,63899.732153,180.363285,0.950,0.040,-0.230,11.850,2.090,1.210
63899738148,63899.738148,180.369280,0.950,0.040,-0.220,12.000,2.000,1.470
63899748480,63899.748480,180.379612,0.950,0.040,-0.230,11.950,2.000,1.330
63899755508,63899.755508,180.386640,0.940,0.030,-0.220,11.940,2.140,1.440
63899762991,63899.762991,180.394123,0.950,0.040,-0.220,11.850,2.080,1.470
63899769193,63899.769193,180.400325,0.940,0.040,-0.220,11.690,2.110,1.420
63899776227,63899.776227,180.407359,0.940,0.040,-0.220,11.950,1.910,1.330
63899783215,63899.783215,180.414347,0.950,0.040,-0.220,11.980,2.060,1.280
63899792079,63899.792079,180.423211,0.940,0.040,-0.220,11.920,2.170,1.310
63899798150,63899.798150,180.429282,0.940,0.040,-0.220,11.940,2.120,1.190
63899806352,63899.806352,180.437484,0.950,0.030,-0.210,11.980,2.080,1.360
63899813163,63899.813163,180.444295,0.940,0.040,-0.210,11.890,2.140,1.500
63899819186,63899.819186,180.450318,0.940,0.040,-0.220,11.950,2.080,1.250
63899825130,63899.825130,180.456262,0.940,0.040,-0.210,11.920,2.180,1.360
63899834169,63899.834169,180.465301,0.950,0.040,-0.220,11.910,2.030,1.330
63899840166,63899.840166,180.471298,0.940,0.040,-0.220,12.080,2.180,1.420
63899846207,63899.846207,180.477339,0.950,0.040,-0.210,12.000,2.020,1.360
63899852196,63899.852196,180.483328,0.950,0.030,-0.220,12.020,2.060,1.220
63899859176,63899.859176,180.490308,0.940,0.040,-0.230,11.860,2.150,1.360
63899867457,63899.867457,180.498589,0.950,0.030,-0.210,11.980,2.200,1.440
63899876363,63899.876363,180.507495,0.940,0.040,-0.220,11.730,2.020,1.280
63899883190,63899.883190,180.514322,0.950,0.040,-0.220,11.940,2.210,1.360
63899890271,63899.890271,180.521403,0.950,0.040,-0.210,11.910,2.110,1.400
63899897190,63899.897190,180.528322,0.950,0.040,-0.210,12.090,2.000,1.360
63899904187,63899.904187,180.535319,0.940,0.040,-0.210,11.850,2.150,1.280
63899912913,63899.912913,180.544045,0.950,0.040,-0.220,11.880,1.980,1.390
63899920203,63899.920203,180.551335,0.950,0.040,-0.210,11.920,2.060,1.450
63899926163,63899.926163,180.557295,0.940,0.040,-0.220,11.970,2.120,1.400
63899935400,63899.935400,180.566532,0.940,0.040,-0.220,11.910,2.180,1.400
63899942982,63899.942982,180.574114,0.940,0.040,-0.220,12.080,2.000,1.220
63899950108,63899.950108,180.581240,0.950,0.040,-0.210,12.080,2.230,1.280
63899957198,63899.957198,180.588330,0.950,0.040,-0.210,11.950,2.170,1.190
63899963189,63899.963189,180.594321,0.950,0.030,-0.220,12.140,2.260,1.530
63899969198,63899.969198,180.600330,0.940,0.030,-0.210,11.970,2.180,1.340
63899979233,63899.979233,180.610365,0.950,0.040,-0.220,11.880,2.150,1.500
63899987347,63899.987347,180.618479,0.940,0.040,-0.220,11.940,2.080,1.340
63899993202,63899.993202,180.624334,0.950,0.040,-0.220,11.790,1.860,1.370
63899999174,63899.999174,180.630306,0.950,0.040,-0.220,12.060,2.140,1.300
63900005142,63900.005142,180.636274,0.940,0.040,-0.220,11.820,2.140,1.360
63900011107,63900.011107,180.642239,0.940,0.040,-0.220,12.140,2.230,1.250
63900017108,63900.017108,180.648240,0.950,0.040,-0.220,12.000,2.120,1.270
63900023135,63900.023135,180.654267,0.950,0.040,-0.210,11.970,2.020,1.360
63900029107,63900.029107,180.660239,0.940,0.040,-0.220,11.860,2.140,1.330
63900073196,63900.073196,180.704328,0.950,0.040,-0.210,11.940,2.210,1.280
63900081195,63900.081195,180.712327,0.950,0.040,-0.230,11.860,1.980,1.330
63900087378,63900.087378,180.718510,0.940,0.040,-0.220,11.830,1.980,1.360
63900094163,63900.094163,180.725295,0.950,0.040,-0.220,12.170,2.080,1.250
63900101215,63900.101215,180.732347,0.940,0.040,-0.210,11.830,2.140,1.300
63900108258,63900.108258,180.739390,0.940,0.040,-0.220,11.860,2.030,1.340
63900114160,63900.114160,180.745292,0.950,0.030,-0.220,11.850,2.000,1.340
63900120871,63900.120871,180.752003,0.940,0.040,-0.220,11.910,2.080,1.440
63900127164,63900.127164,180.758296,0.940,0.040,-0.220,11.800,2.200,1.220
63900134965,63900.134965,180.766097,0.940,0.040,-0.220,11.910,2.110,1.450
63900141150,63900.141150,180.772282,0.950,0.040,-0.220,12.090,2.080,1.340
63900147111,63900.147111,180.778243,0.950,0.040,-0.220,11.920,2.090,1.180
63900153664,63900.153664,180.784796,0.950,0.040,-0.220,12.020,1.950,1.360
63900160173,63900.160173,180.791305,0.940,0.040,-0.220,11.800,2.030,1.340
63900166300,63900.166300,180.797432,0.950,0.040,-0.220,11.850,2.020,1.240
63900172191,63900.172191,180.803323,0.950,0.040,-0.210,11.910,2.060,1.330
63900179199,63900.179199,180.810331,0.940,0.040,-0.220,12.030,2.170,1.330
63900186350,63900.186350,180.817482,0.950,0.040,-0.220,12.060,2.090,1.480
63900198538,63900.198538,180.829670,0.940,0.040,-0.210,11.940,2.310,1.360
63900205204,63900.205204,180.836336,0.950,0.040,-0.220,11.950,2.180,1.270
63900212619,63900.212619,180.843751,0.940,0.040,-0.230,12.030,2.110,1.250
63900219284,63900.219284,180.850416,0.940,0.040,-0.210,11.790,2.080,1.370
63900226167,63900.226167,180.857299,0.940,0.040,-0.220,12.120,2.020,1.280
63900232910,63900.232910,180.864042,0.950,0.040,-0.220,11.920,2.110,1.400
63900239175,63900.239175,180.870307,0.940,0.040,-0.220,12.060,2.120,1.400
63900248220,63900.248220,180.879352,0.940,0.040,-0.230,11.940,2.020,1.470
63900257291,63900.257291,180.888423,0.950,0.040,-0.220,11.880,2.290,1.390
63900265271,63900.265271,180.896403,0.940,0.040,-0.220,11.790,2.120,1.310
63900272291,63900.272291,180.903423,0.950,0.040,-0.220,11.970,2.020,1.360
63900278356,63900.278356,180.909488,0.950,0.030,-0.220,11.910,1.950,1.390
63900285567,63900.285567,180.916699,0.940,0.040,-0.210,11.830,2.150,1.370
63900293267,63900.293267,180.924399,0.950,0.040,-0.220,11.820,2.140,1.190
63900303236,63900.303236,180.934368,0.950,0.040,-0.220,11.830,2.030,1.220
63900310971,63900.310971,180.942103,0.940,0.030,-0.220,12.000,2.140,1.250
63900319170,63900.319170,180.950302,0.940,0.030,-0.220,12.060,2.030,1.340
63900325181,63900.325181,180.956313,0.940,0.040,-0.220,12.060,2.020,1.450
63900331496,63900.331496,180.962628,0.940,0.040,-0.210,11.980,2.200,1.360
63900338189,63900.338189,180.969321,0.940,0.040,-0.220,11.800,2.180,1.280
63900345260,63900.345260,180.976392,0.950,0.030,-0.220,11.970,2.090,1.390
63900358756,63900.358756,180.989888,0.950,0.030,-0.220,11.880,1.980,1.440
63900366193,63900.366193,180.997325,0.940,0.040,-0.220,11.940,1.760,1.270
63900372242,63900.372242,181.003374,0.950,0.040,-0.210,12.030,2.140,1.360
63900378185,63900.378185,181.009317,0.950,0.040,-0.220,11.910,2.240,1.400
63900385221,63900.385221,181.016353,0.950,0.040,-0.220,11.910,2.170,1.240
63900392299,63900.392299,181.023431,0.940,0.040,-0.220,11.980,1.970,1.360
63900404092,63900.404092,181.035224,0.950,0.040,-0.220,11.950,2.230,1.390
63900410166,63900.410166,181.041298,0.940,0.030,-0.210,11.980,2.370,1.560
63900417766,63900.417766,181.048898,0.950,0.040,-0.210,11.850,2.180,1.360
63900424163,63900.424163,181.055295,0.950,0.040,-0.220,12.050,1.980,1.390
63900430481,63900.430481,181.061613,0.940,0.030,-0.220,11.850,1.950,1.340
63900438223,63900.438223,181.069355,0.940,0.030,-0.230,11.940,2.170,1.340
63900445181,63900.445181,181.076313,0.940,0.040,-0.220,12.000,1.920,1.360
63900452335,63900.452335,181.083467,0.940,0.030,-0.220,11.950,2.200,1.500
63900460826,63900.460826,181.091958,0.950,0.030,-0.220,12.080,2.170,1.280
63900468297,63900.468297,181.099429,0.940,0.040,-0.220,11.830,2.110,1.250
63900475759,63900.475759,181.106891,0.950,0.040,-0.210,11.850,1.880,1.390
63900482455,63900.482455,181.113587,0.940,0.040,-0.220,12.020,2.200,1.180
63900489180,63900.489180,181.120312,0.940,0.040,-0.230,12.020,2.170,1.480
63900496227,63900.496227,181.127359,0.940,0.040,-0.220,11.970,2.410,1.480
63900503312,63900.503312,181.134444,0.950,0.030,-0.220,11.970,2.270,1.480
63900510049,63900.510049,181.141181,0.950,0.040,-0.220,12.080,2.030,1.500
63900516812,63900.516812,181.147944,0.940,0.030,-0.220,11.770,2.080,1.180
63900523199,63900.523199,181.154331,0.940,0.040,-0.230,11.790,2.060,1.280
63900529251,63900.529251,181.160383,0.940,0.040,-0.220,12.000,2.210,1.220
63900536370,63900.536370,181.167502,0.950,0.030,-0.220,12.090,2.080,1.360
63900544180,63900.544180,181.175312,0.940,0.040,-0.210,12.170,2.380,1.600
63900550106,63900.550106,181.181238,0.960,0.040,-0.220,11.850,1.880,1.270
63900556208,63900.556208,181.187340,0.930,0.040,-0.230,11.710,1.890,1.330
63900563279,63900.563279,181.194411,0.940,0.040,-0.220,11.710,1.820,1.360
63900569168,63900.569168,181.200300,0.950,0.030,-0.210,12.060,2.230,1.470
63900575229,63900.575229,181.206361,0.950,0.030,-0.220,11.770,2.210,1.400
63900588221,63900.588221,181.219353,0.940,0.040,-0.220,11.880,2.110,1.280
63900594204,63900.594204,181.225336,0.940,0.040,-0.220,12.210,2.200,1.400
63900600139,63900.600139,181.231271,0.940,0.040,-0.210,11.860,1.940,1.480
63900606166,63900.606166,181.237298,0.950,0.040,-0.220,11.730,1.980,1.220
63900613091,63900.613091,181.244223,0.940,0.040,-0.230,11.850,2.140,1.160
63900620402,63900.620402,181.251534,0.940,0.040,-0.220,11.940,2.170,1.300
63900630299,63900.630299,181.261431,0.940,0.030,-0.220,11.860,2.080,1.270
63900638188,63900.638188,181.269320,0.940,0.040,-0.220,11.980,2.170,1.590
63900644191,63900.644191,181.275323,0.940,0.040,-0.220,12.110,2.340,1.250
63900650275,63900.650275,181.281407,0.940,0.030,-0.230,11.880,2.230,1.340
63900656153,63900.656153,181.287285,0.940,0.040,-0.210,11.950,2.140,1.470
63900662225,63900.662225,181.293357,0.940,0.040,-0.210,11.850,2.030,1.450
63900668694,63900.668694,181.299826,0.950,0.040,-0.220,11.980,2.080,1.280
63900676202,63900.676202,181.307334,0.940,0.040,-0.230,12.030,1.950,1.220
63900686203,63900.686203,181.317335,0.950,0.040,-0.210,11.830,2.030,1.310
63900693534,63900.693534,181.324666,0.950,0.030,-0.210,11.880,2.170,1.450
63900700184,63900.700184,181.331316,0.950,0.040,-0.210,11.760,2.210,1.390
63900706223,63900.706223,181.337355,0.950,0.040,-0.220,11.830,2.120,1.340
63900712196,63900.712196,181.343328,0.940,0.040,-0.220,11.970,2.170,1.390
63900719791,63900.719791,181.350923,0.940,0.040,-0.220,11.980,2.240,1.480
63900730192,63900.730192,181.361324,0.940,0.040,-0.220,12.000,2.060,1.370
63900736130,63900.736130,181.367262,0.940,0.040,-0.230,11.890,2.200,1.360
63900742368,63900.742368,181.373500,0.940,0.040,-0.230,11.910,2.060,1.340
63900750239,63900.750239,181.381371,0.950,0.040,-0.220,11.910,2.180,1.270
63900757417,63900.757417,181.388549,0.940,0.040,-0.230,11.940,2.080,1.420
63900764371,63900.764371,181.395503,0.940,0.030,-0.210,11.890,2.000,1.300
63900771760,63900.771760,181.402892,0.940,0.040,-0.220,12.000,1.970,1.270
63900779150,63900.779150,181.410282,0.930,0.040,-0.210,11.660,2.140,1.280
63900786192,63900.786192,181.417324,0.930,0.040,-0.220,11.680,1.830,1.360
63900792181,63900.792181,181.423313,0.940,0.040,-0.220,12.200,2.320,1.340
63900798194,63900.798194,181.429326,0.950,0.030,-0.220,12.260,2.320,1.570
63900806254,63900.806254,181.437386,0.960,0.030,-0.230,12.140,2.090,1.390
63900813228,63900.813228,181.444360,0.940,0.030,-0.230,11.970,2.050,1.240
63900821745,63900.821745,181.452877,0.950,0.030,-0.210,11.760,2.030,1.450
63900828174,63900.828174,181.459306,0.950,0.040,-0.220,11.820,1.860,0.980
63900834167,63900.834167,181.465299,0.940,0.040,-0.210,11.890,2.000,1.480
63900840142,63900.840142,181.471274,0.950,0.030,-0.220,12.230,2.270,1.270
63900850352,63900.850352,181.481484,0.940,0.040,-0.210,11.940,2.240,1.440
63900859185,63900.859185,181.490317,0.940,0.040,-0.230,11.600,2.030,1.360
63900865159,63900.865159,181.496291,0.950,0.040,-0.220,12.090,2.370,1.420
63900871308,63900.871308,181.502440,0.940,0.040,-0.200,11.850,2.090,1.500
63900878179,63900.878179,181.509311,0.940,0.040,-0.220,11.970,2.030,1.250
63900885200,63900.885200,181.516332,0.940,0.040,-0.230,12.020,1.860,1.480
63900894278,63900.894278,181.525410,0.940,0.040,-0.220,11.690,1.800,1.510
63900901602,63900.901602,181.532734,0.950,0.030,-0.220,11.970,2.060,1.150
63900908235,63900.908235,181.539367,0.930,0.040,-0.220,11.710,2.080,1.210
63900915175,63900.915175,181.546307,0.950,0.040,-0.220,11.970,2.200,1.420
63900922168,63900.922168,181.553300,0.950,0.030,-0.220,12.060,2.210,1.300
63900928153,63900.928153,181.559285,0.950,0.040,-0.220,11.860,2.340,1.420
63900935813,63900.935813,181.566945,0.950,0.040,-0.210,12.000,2.210,1.390
63900942188,63900.942188,181.573320,0.940,0.040,-0.220,11.790,2.080,1.440
63900948172,63900.948172,181.579304,0.940,0.040,-0.230,12.000,2.020,1.240
63900955746,63900.955746,181.586878,0.940,0.030,-0.210,11.920,1.950,1.450
63900963224,63900.963224,181.594356,0.940,0.040,-0.220,12.050,2.180,1.240
63900969745,63900.969745,181.600877,0.950,0.040,-0.220,11.880,2.120,1.390
63900981660,63900.981660,181.612792,0.940,0.040,-0.230,11.680,2.020,1.370
63900990176,63900.990176,181.621308,0.940,0.040,-0.220,11.890,2.150,1.420
63900996295,63900.996295,181.627427,0.940,0.040,-0.220,12.090,2.210,1.240
63901002473,63901.002473,181.633605,0.950,0.040,-0.220,11.850,2.090,1.310
63901009176,63901.009176,181.640308,0.940,0.040,-0.220,11.970,1.910,1.300
63901015518,63901.015518,181.646650,0.940,0.030,-0.220,11.800,2.170,1.480
63901022222,63901.022222,181.653354,0.950,0.040,-0.220,12.080,2.270,1.280
63901028938,63901.028938,181.660070,0.940,0.030,-0.230,11.940,2.140,1.300
63901037202,63901.037202,181.668334,0.940,0.030,-0.220,11.910,2.270,1.470
63901043139,63901.043139,181.674271,0.950,0.040,-0.220,11.920,2.380,1.360
63901049134,63901.049134,181.680266,0.940,0.040,-0.210,11.980,2.060,1.390
63901055676,63901.055676,181.686808,0.950,0.030,-0.220,11.980,2.210,1.300
63901062161,63901.062161,181.693293,0.950,0.040,-0.210,12.030,2.270,1.570
63901068154,63901.068154,181.699286,0.940,0.040,-0.210,11.910,2.240,1.270
63901077178,63901.077178,181.708310,0.940,0.030,-0.220,12.210,2.140,1.360
63901084246,63901.084246,181.715378,0.950,0.040,-0.220,11.950,2.080,1.270
63901091275,63901.091275,181.722407,0.970,0.030,-0.220,11.770,1.860,1.440
63901098570,63901.098570,181.729702,0.940,0.040,-0.210,11.770,1.800,1.280
63901106405,63901.106405,181.737537,0.940,0.040,-0.220,11.660,1.740,1.160
63901113201,63901.113201,181.744333,0.940,0.040,-0.220,12.060,2.000,1.240
63901120846,63901.120846,181.751978,0.940,0.040,-0.220,12.090,2.260,1.480
63901127290,63901.127290,181.758422,0.940,0.040,-0.230,12.120,2.080,1.650
63901134753,63901.134753,181.765885,0.940,0.040,-0.220,12.170,2.200,1.310
63901142171,63901.142171,181.773303,0.950,0.040,-0.220,12.000,2.290,1.310
63901148399,63901.148399,181.779531,0.950,0.030,-0.210,12.030,2.350,1.420
63901156201,63901.156201,181.787333,0.950,0.040,-0.220,12.060,2.150,1.340
63901163189,63901.163189,181.794321,0.940,0.040,-0.220,11.800,2.150,1.250
63901169654,63901.169654,181.800786,0.940,0.030,-0.220,12.000,2.290,1.360
63901178349,63901.178349,181.809481,0.940,0.040,-0.220,12.000,2.180,1.400
63901187796,63901.187796,181.818928,0.950,0.040,-0.220,11.940,1.940,1.400
63901194670,63901.194670,181.825802,0.950,0.040,-0.220,11.910,2.090,1.340
63901201191,63901.201191,181.832323,0.940,0.040,-0.220,11.890,2.110,1.270
63901208645,63901.208645,181.839777,0.940,0.040,-0.220,11.880,2.090,1.300
63901215247,63901.215247,181.846379,0.940,0.030,-0.220,11.800,2.080,1.360
63901222457,63901.222457,181.853589,0.950,0.040,-0.210,12.000,2.140,1.330
63901231674,63901.231674,181.862806,0.950,0.040,-0.220,12.050,2.210,1.270
63901240622,63901.240622,181.871754,0.940,0.040,-0.220,11.860,2.150,1.250
63901248181,63901.248181,181.879313,0.940,0.040,-0.220,11.910,2.030,1.340
63901254250,63901.254250,181.885382,0.950,0.030,-0.220,12.110,2.080,1.480
63901261279,63901.261279,181.892411,0.940,0.040,-0.220,11.980,2.090,1.340
63901267185,63901.267185,181.898317,0.950,0.030,-0.210,11.890,2.170,1.300
63901273195,63901.273195,181.904327,0.940,0.040,-0.210,11.760,2.060,1.190
63901280193,63901.280193,181.911325,0.950,0.040,-0.220,11.980,2.080,1.310
63901286420,63901.286420,181.917552,0.950,0.040,-0.220,11.950,2.170,1.280
63901293063,63901.293063,181.924195,0.940,0.030,-0.220,12.120,2.270,1.400
63901300481,63901.300481,181.931613,0.940,0.030,-0.220,11.690,2.030,1.360
63901308244,63901.308244,181.939376,0.950,0.040,-0.220,11.950,2.080,1.390
63901316203,63901.316203,181.947335,0.940,0.040,-0.220,12.120,2.060,1.420
63901323198,63901.323198,181.954330,0.950,0.040,-0.210,11.890,2.110,1.250
63901330483,63901.330483,181.961615,0.940,0.040,-0.220,12.150,2.150,1.180
63901337191,63901.337191,181.968323,0.940,0.040,-0.210,11.690,2.120,1.480
63901344185,63901.344185,181.975317,0.950,0.040,-0.220,12.080,2.090,1.470
63901350253,63901.350253,181.981385,0.950,0.040,-0.210,12.020,2.210,1.480
63901356163,63901.356163,181.987295,0.950,0.040,-0.220,11.890,2.030,1.220
63901365201,63901.365201,181.996333,0.940,0.040,-0.210,12.030,2.120,1.370
63901373190,63901.373190,182.004322,0.950,0.030,-0.220,11.860,1.910,1.510
63901380168,63901.380168,182.011300,0.950,0.040,-0.220,12.090,2.140,1.270
63901386160,63901.386160,182.017292,0.950,0.040,-0.220,11.860,2.150,1.070
63901392518,63901.392518,182.023650,0.940,0.040,-0.220,12.060,2.180,1.340
63901399334,63901.399334,182.030466,0.940,0.030,-0.220,11.920,2.030,1.340
63901406814,63901.406814,182.037946,0.950,0.040,-0.230,11.970,2.000,1.110
63901415233,63901.415233,182.046365,0.940,0.040,-0.220,11.950,2.090,1.420
63901425213,63901.425213,182.056345,0.940,0.040,-0.220,12.000,2.090,1.360
63901433177,63901.433177,182.064309,0.940,0.030,-0.220,11.920,2.000,1.370
63901439231,63901.439231,182.070363,0.950,0.040,-0.220,12.080,2.120,1.530
63901445141,63901.445141,182.076273,0.940,0.040,-0.220,11.970,2.030,1.440
63901451146,63901.451146,182.082278,0.940,0.040,-0.220,12.080,2.140,1.450
63901459327,63901.459327,182.090459,0.950,0.050,-0.220,11.790,1.920,1.300
63901467061,63901.467061,182.098193,0.940,0.040,-0.220,11.830,2.050,1.500
63901475189,63901.475189,182.106321,0.950,0.040,-0.220,11.910,2.090,1.450
63901481163,63901.481163,182.112295,0.940,0.040,-0.220,11.950,2.140,1.420
63901488183,63901.488183,182.119315,0.950,0.030,-0.220,11.980,2.180,1.360
63901494197,63901.494197,182.125329,0.950,0.040,-0.210,11.910,2.150,1.540
63901502189,63901.502189,182.133321,0.940,0.040,-0.220,11.940,2.180,1.470
63901512364,63901.512364,182.143496,0.940,0.040,-0.210,11.830,2.060,1.360
63901519575,63901.519575,182.150707,0.940,0.040,-0.220,11.950,2.180,1.280
63901529323,63901.529323,182.160455,0.940,0.030,-0.220,12.030,1.910,1.360
63901535285,63901.535285,182.166417,0.940,0.040,-0.220,11.950,1.820,1.360
63901541668,63901.541668,182.172800,0.940,0.040,-0.220,11.830,1.980,1.310
63901549175,63901.549175,182.180307,0.950,0.030,-0.220,11.970,2.200,1.190
63901555136,63901.555136,182.186268,0.950,0.040,-0.220,12.000,2.180,1.450
63901561217,63901.561217,182.192349,0.940,0.040,-0.220,11.820,2.150,1.420
63901567298,63901.567298,182.198430,0.940,0.050,-0.210,11.910,2.150,1.330
63901574692,63901.574692,182.205824,0.950,0.030,-0.220,11.920,2.030,1.280
63901582211,63901.582211,182.213343,0.940,0.040,-0.220,11.830,2.080,1.330
63901589277,63901.589277,182.220409,0.940,0.040,-0.220,12.080,2.060,1.370
63901595275,63901.595275,182.226407,0.940,0.040,-0.220,12.000,2.030,1.440
63901601790,63901.601790,182.232922,0.960,0.040,-0.210,12.080,2.230,1.340
63901609938,63901.609938,182.241070,0.940,0.040,-0.210,12.020,2.350,1.500
63901617109,63901.617109,182.248241,0.950,0.040,-0.220,12.000,2.140,1.400
63901623356,63901.623356,182.254488,0.950,0.030,-0.210,11.790,2.090,1.340
63901630195,63901.630195,182.261327,0.950,0.030,-0.210,11.730,2.150,1.420
63901637462,63901.637462,182.268594,0.940,0.040,-0.220,11.890,2.060,1.470
63901644196,63901.644196,182.275328,0.950,0.040,-0.210,11.970,2.320,1.360
63901650170,63901.650170,182.281302,0.940,0.040,-0.220,11.910,2.260,1.470
63901658152,63901.658152,182.289284,0.940,0.040,-0.210,12.080,2.170,1.450
63901664138,63901.664138,182.295270,0.940,0.040,-0.220,11.980,2.270,1.390
63901671533,63901.671533,182.302665,0.950,0.030,-0.230,11.950,1.850,1.310
63901678159,63901.678159,182.309291,0.940,0.040,-0.220,11.970,2.210,1.340
63901684253,63901.684253,182.315385,0.940,0.040,-0.210,11.970,2.080,1.400
63901690118,63901.690118,182.321250,0.950,0.040,-0.220,11.910,2.060,1.330
63901697190,63901.697190,182.328322,0.950,0.040,-0.220,11.910,2.030,1.250
63901704191,63901.704191,182.335323,0.940,0.040,-0.220,12.110,2.210,1.210
63901718236,63901.718236,182.349368,0.940,0.040,-0.220,12.080,2.200,1.370
63901726562,63901.726562,182.357694,0.950,0.040,-0.220,12.060,2.210,1.510
63901733168,63901.733168,182.364300,0.950,0.040,-0.230,11.800,2.020,1.480
63901739191,63901.739191,182.370323,0.950,0.040,-0.220,11.920,2.050,1.220
63901745260,63901.745260,182.376392,0.950,0.040,-0.220,11.910,2.150,1.440
63901751606,63901.751606,182.382738,0.950,0.040,-0.220,11.910,2.120,1.190
63901758487,63901.758487,182.389619,0.940,0.040,-0.220,11.920,2.000,1.440
63901765159,63901.765159,182.396291,0.940,0.030,-0.220,11.910,2.020,1.370
63901771101,63901.771101,182.402233,0.940,0.040,-0.210,11.940,2.230,1.450
63901777105,63901.777105,182.408237,0.940,0.040,-0.210,11.940,2.200,1.370
63901789053,63901.789053,182.420185,0.940,0.050,-0.220,11.910,2.050,1.370
63901796171,63901.796171,182.427303,0.950,0.040,-0.220,11.820,2.150,1.300
63901803140,63901.803140,182.434272,0.950,0.030,-0.220,12.060,2.060,1.370
63901809831,63901.809831,182.440963,0.940,0.040,-0.220,12.000,2.140,1.360
63901816310,63901.816310,182.447442,0.940,0.040,-0.220,11.890,2.000,1.280
63901823297,63901.823297,182.454429,0.940,0.030,-0.220,11.860,2.210,1.400
63901831155,63901.831155,182.462287,0.940,0.040,-0.220,11.740,2.050,1.300
63901837156,63901.837156,182.468288,0.940,0.030,-0.220,11.860,2.320,1.270
63901844245,63901.844245,182.475377,0.950,0.030,-0.210,11.730,2.110,1.480
63901850143,63901.850143,182.481275,0.940,0.030,-0.220,12.020,1.940,1.330
63901856152,63901.856152,182.487284,0.950,0.040,-0.220,11.950,1.980,1.330
63901862120,63901.862120,182.493252,0.950,0.050,-0.210,11.910,2.050,1.150
63901883194,63901.883194,182.514326,0.950,0.030,-0.210,11.950,2.210,1.220
63901889271,63901.889271,182.520403,0.940,0.040,-0.220,11.910,2.090,1.280
63901896410,63901.896410,182.527542,0.950,0.040,-0.230,12.000,2.120,1.390
63901902185,63901.902185,182.533317,0.940,0.040,-0.210,11.820,2.120,1.360
63901909290,63901.909290,182.540422,0.940,0.040,-0.220,12.140,2.140,1.450
63901916240,63901.916240,182.547372,0.940,0.040,-0.210,11.890,2.080,1.450
63901923601,63901.923601,182.554733,0.950,0.040,-0.220,11.970,1.970,1.340
63901930196,63901.930196,182.561328,0.940,0.040,-0.220,11.950,2.080,1.270
63901937430,63901.937430,182.568562,0.950,0.030,-0.220,11.940,1.980,1.280
63901944177,63901.944177,182.575309,0.950,0.040,-0.220,11.790,2.140,1.450
63901950171,63901.950171,182.581303,0.940,0.040,-0.220,11.830,2.120,1.220
63901956163,63901.956163,182.587295,0.940,0.040,-0.210,11.800,2.180,1.390
63901976192,63901.976192,182.607324,0.940,0.040,-0.220,11.970,2.110,1.370
63901982115,63901.982115,182.613247,0.950,0.030,-0.230,11.910,2.210,1.470
